Cluster_100559	GO:0009058
Cluster_100559	GO:0016788
Cluster_1008935	GO:0005985
Cluster_1008935	GO:0005737
Cluster_1008935	GO:0004564
Cluster_101048	GO:0000271
Cluster_101048	GO:0051287
Cluster_101048	GO:0003979
Cluster_1011278	GO:0005985
Cluster_1011278	GO:0005737
Cluster_1011278	GO:0004564
Cluster_101968	GO:0006811
Cluster_101968	GO:0009279
Cluster_101968	GO:0046930
Cluster_101968	GO:0015288
Cluster_10199	GO:0006855
Cluster_10199	GO:0016021
Cluster_10199	GO:0005886
Cluster_10199	GO:0015562
Cluster_1022788	GO:0000271
Cluster_1022788	GO:0051287
Cluster_1022788	GO:0003979
Cluster_1022791	GO:0009225
Cluster_1022791	GO:0008460
Cluster_1022793	GO:0019305
Cluster_1022793	GO:0008830
Cluster_1023215	GO:0043165
Cluster_1023215	GO:0015920
Cluster_1023215	GO:0010033
Cluster_1023215	GO:0009279
Cluster_102328	GO:0070689
Cluster_102328	GO:0003677
Cluster_102328	GO:0003700
Cluster_1024034	GO:0046777
Cluster_1024034	GO:0005887
Cluster_1024034	GO:0003700
Cluster_1024034	GO:0009927
Cluster_1024034	GO:0000155
Cluster_1024034	GO:0004673
Cluster_1024034	GO:0043565
Cluster_10250	GO:0003824
Cluster_1025619	GO:0046496
Cluster_1025619	GO:0052855
Cluster_1025619	GO:0005524
Cluster_1025619	GO:0046872
Cluster_1025619	GO:0052856
Cluster_1025619	GO:0052857
Cluster_1027272	GO:0016021
Cluster_1027272	GO:0005886
Cluster_1029475	GO:0005829
Cluster_1063175	GO:0006855
Cluster_1063175	GO:0016021
Cluster_1063175	GO:0005886
Cluster_1063175	GO:0015562
Cluster_1125377	GO:0019305
Cluster_1125377	GO:0008830
Cluster_114268	GO:0006855
Cluster_114268	GO:0034220
Cluster_114268	GO:0070207
Cluster_114268	GO:0009279
Cluster_114268	GO:0016021
Cluster_114268	GO:0034702
Cluster_114268	GO:0046930
Cluster_114268	GO:0042912
Cluster_114268	GO:0097718
Cluster_114268	GO:0042802
Cluster_114268	GO:0005216
Cluster_114268	GO:0015075
Cluster_114268	GO:0015288
Cluster_114268	GO:0047485
Cluster_1155588	GO:0046777
Cluster_1155588	GO:0005887
Cluster_1155588	GO:0003700
Cluster_1155588	GO:0009927
Cluster_1155588	GO:0000155
Cluster_1155588	GO:0004673
Cluster_1155588	GO:0043565
Cluster_1204487	GO:0016020
Cluster_1204487	GO:0015288
Cluster_12531	GO:0006855
Cluster_12531	GO:0042493
Cluster_12531	GO:1990281
Cluster_12531	GO:0005887
Cluster_12531	GO:0016020
Cluster_12531	GO:0005886
Cluster_12531	GO:0015307
Cluster_12531	GO:0015562
Cluster_12531	GO:0042802
Cluster_129010	GO:0016020
Cluster_1291294	GO:0005985
Cluster_1291294	GO:0005737
Cluster_1291294	GO:0004564
Cluster_1420011	GO:0006855
Cluster_1420011	GO:0046677
Cluster_1420011	GO:0016021
Cluster_1420011	GO:0016020
Cluster_1420011	GO:0005886
Cluster_1420011	GO:0015562
Cluster_1420011	GO:0005215
Cluster_149291	GO:0046496
Cluster_149291	GO:0052855
Cluster_149291	GO:0005524
Cluster_149291	GO:0016301
Cluster_149291	GO:0046872
Cluster_149291	GO:0052856
Cluster_164544	GO:0009103
Cluster_164544	GO:0006065
Cluster_164544	GO:0051287
Cluster_164544	GO:0003979
Cluster_1647061	GO:0046496
Cluster_1647061	GO:0052855
Cluster_1647061	GO:0005524
Cluster_1647061	GO:0016301
Cluster_1647061	GO:0046872
Cluster_1647061	GO:0052856
Cluster_17929	GO:0000271
Cluster_17929	GO:0051287
Cluster_17929	GO:0003979
Cluster_184127	GO:0019305
Cluster_184127	GO:0008830
Cluster_184714	GO:0019305
Cluster_184714	GO:0008830
Cluster_188439	GO:0019305
Cluster_188439	GO:0008830
Cluster_196258	GO:0016021
Cluster_208492	GO:0006811
Cluster_208492	GO:0009279
Cluster_208492	GO:0046930
Cluster_208492	GO:0015288
Cluster_27624	GO:0009225
