Cluster_100559	GO:0009058__BP
Cluster_100559	GO:0016788__MF
Cluster_1008935	GO:0005985__BP
Cluster_1008935	GO:0005737__CC
Cluster_1008935	GO:0004564__MF
Cluster_101048	GO:0000271__BP
Cluster_101048	GO:0051287__MF
Cluster_101048	GO:0003979__MF
Cluster_1011278	GO:0005985__BP
Cluster_1011278	GO:0005737__CC
Cluster_1011278	GO:0004564__MF
Cluster_101968	GO:0006811__BP
Cluster_101968	GO:0009279__CC
Cluster_101968	GO:0046930__CC
Cluster_101968	GO:0015288__MF
Cluster_10199	GO:0006855__BP
Cluster_10199	GO:0016021__CC
Cluster_10199	GO:0005886__CC
Cluster_10199	GO:0015562__MF
Cluster_1022788	GO:0000271__BP
Cluster_1022788	GO:0051287__MF
Cluster_1022788	GO:0003979__MF
Cluster_1022791	GO:0009225__BP
Cluster_1022791	GO:0008460__MF
Cluster_1022793	GO:0019305__BP
Cluster_1022793	GO:0008830__MF
Cluster_1023215	GO:0043165__BP
Cluster_1023215	GO:0015920__BP
Cluster_1023215	GO:0010033__BP
Cluster_1023215	GO:0009279__CC
Cluster_102328	GO:0070689__BP
Cluster_102328	GO:0003677__MF
Cluster_102328	GO:0003700__MF
Cluster_1024034	GO:0046777__BP
Cluster_1024034	GO:0005887__CC
Cluster_1024034	GO:0003700__MF
Cluster_1024034	GO:0009927__MF
Cluster_1024034	GO:0000155__MF
Cluster_1024034	GO:0004673__MF
Cluster_1024034	GO:0043565__MF
Cluster_10250	GO:0003824__MF
Cluster_1025619	GO:0046496__BP
Cluster_1025619	GO:0052855__MF
Cluster_1025619	GO:0005524__MF
Cluster_1025619	GO:0046872__MF
Cluster_1025619	GO:0052856__MF
Cluster_1025619	GO:0052857__MF
Cluster_1027272	GO:0016021__CC
Cluster_1027272	GO:0005886__CC
Cluster_1029475	GO:0005829__CC
Cluster_1063175	GO:0006855__BP
Cluster_1063175	GO:0016021__CC
Cluster_1063175	GO:0005886__CC
Cluster_1063175	GO:0015562__MF
Cluster_1125377	GO:0019305__BP
Cluster_1125377	GO:0008830__MF
Cluster_114268	GO:0006855__BP
Cluster_114268	GO:0034220__BP
Cluster_114268	GO:0070207__BP
Cluster_114268	GO:0009279__CC
Cluster_114268	GO:0016021__CC
Cluster_114268	GO:0034702__CC
Cluster_114268	GO:0046930__CC
Cluster_114268	GO:0042912__MF
Cluster_114268	GO:0097718__MF
Cluster_114268	GO:0042802__MF
Cluster_114268	GO:0005216__MF
Cluster_114268	GO:0015075__MF
Cluster_114268	GO:0015288__MF
Cluster_114268	GO:0047485__MF
Cluster_1155588	GO:0046777__BP
Cluster_1155588	GO:0005887__CC
Cluster_1155588	GO:0003700__MF
Cluster_1155588	GO:0009927__MF
Cluster_1155588	GO:0000155__MF
Cluster_1155588	GO:0004673__MF
Cluster_1155588	GO:0043565__MF
Cluster_1204487	GO:0016020__CC
Cluster_1204487	GO:0015288__MF
Cluster_12531	GO:0006855__BP
Cluster_12531	GO:0042493__BP
Cluster_12531	GO:1990281__CC
Cluster_12531	GO:0005887__CC
Cluster_12531	GO:0016020__CC
Cluster_12531	GO:0005886__CC
Cluster_12531	GO:0015307__MF
Cluster_12531	GO:0015562__MF
Cluster_12531	GO:0042802__MF
Cluster_129010	GO:0016020__CC
Cluster_1291294	GO:0005985__BP
Cluster_1291294	GO:0005737__CC
Cluster_1291294	GO:0004564__MF
Cluster_1420011	GO:0006855__BP
Cluster_1420011	GO:0046677__BP
Cluster_1420011	GO:0016021__CC
Cluster_1420011	GO:0016020__CC
Cluster_1420011	GO:0005886__CC
Cluster_1420011	GO:0015562__MF
Cluster_1420011	GO:0005215__MF
Cluster_149291	GO:0046496__BP
Cluster_149291	GO:0052855__MF
Cluster_149291	GO:0005524__MF
Cluster_149291	GO:0016301__MF
Cluster_149291	GO:0046872__MF
Cluster_149291	GO:0052856__MF
Cluster_164544	GO:0009103__BP
Cluster_164544	GO:0006065__BP
Cluster_164544	GO:0051287__MF
Cluster_164544	GO:0003979__MF
Cluster_1647061	GO:0046496__BP
Cluster_1647061	GO:0052855__MF
Cluster_1647061	GO:0005524__MF
Cluster_1647061	GO:0016301__MF
Cluster_1647061	GO:0046872__MF
Cluster_1647061	GO:0052856__MF
Cluster_17929	GO:0000271__BP
Cluster_17929	GO:0051287__MF
Cluster_17929	GO:0003979__MF
Cluster_184127	GO:0019305__BP
Cluster_184127	GO:0008830__MF
Cluster_184714	GO:0019305__BP
Cluster_184714	GO:0008830__MF
Cluster_188439	GO:0019305__BP
Cluster_188439	GO:0008830__MF
Cluster_196258	GO:0016021__CC
Cluster_208492	GO:0006811__BP
Cluster_208492	GO:0009279__CC
Cluster_208492	GO:0046930__CC
Cluster_208492	GO:0015288__MF
Cluster_27624	GO:0009225__BP
Cluster_27624	GO:0008460__MF
Cluster_276414	GO:0043165__BP
Cluster_276414	GO:0015920__BP
Cluster_276414	GO:0010033__BP
Cluster_276414	GO:0009279__CC
Cluster_30007	GO:0043165__BP
Cluster_30007	GO:0015920__BP
Cluster_30007	GO:0010033__BP
Cluster_30007	GO:0009279__CC
Cluster_30066	GO:0016021__CC
Cluster_33900	GO:0003824__MF
Cluster_43546	GO:0046777__BP
Cluster_43546	GO:0005887__CC
