Cluster_100559	PF00501
Cluster_100559	PF00550
Cluster_100559	PF00668
Cluster_100559	PF00975
Cluster_100559	PF13193
Cluster_100569	PF11101
Cluster_1008935	PF00251
Cluster_1008935	PF08244
Cluster_101048	PF00984
Cluster_101048	PF03720
Cluster_101048	PF03721
Cluster_1011278	PF00251
Cluster_1011278	PF08244
Cluster_101968	PF00267
Cluster_10199	PF00873
Cluster_1022788	PF00984
Cluster_1022788	PF03721
Cluster_1022791	PF16363
Cluster_1022793	PF00908
Cluster_1023215	PF03968
Cluster_1023215	PF04453
Cluster_102328	PF00126
Cluster_102328	PF03466
Cluster_1024034	PF00072
Cluster_1024034	PF02518
Cluster_1024034	PF07494
Cluster_1024034	PF07495
Cluster_1024034	PF12833
Cluster_1024216	PF00072
Cluster_1024216	PF00512
Cluster_1024216	PF02518
Cluster_1024216	PF07494
Cluster_1024216	PF07495
Cluster_1024216	PF12833
Cluster_10250	PF02581
Cluster_1025619	PF01256
Cluster_1025619	PF03853
Cluster_1027272	PF04186
Cluster_1029475	PF05170
Cluster_1063175	PF00873
Cluster_1125377	PF00908
Cluster_114268	PF00267
Cluster_1155588	PF00072
Cluster_1155588	PF02518
Cluster_1155588	PF07494
Cluster_1155588	PF07495
Cluster_1155588	PF12833
Cluster_1204487	PF00267
Cluster_12531	PF00873
Cluster_129010	PF04186
Cluster_1291294	PF00251
Cluster_1291294	PF08244
Cluster_1420011	PF00873
Cluster_149291	PF01256
Cluster_149291	PF03853
Cluster_164544	PF00984
Cluster_164544	PF03721
Cluster_1647061	PF01256
Cluster_1647061	PF03853
Cluster_17929	PF00984
Cluster_17929	PF03720
Cluster_17929	PF03721
Cluster_184127	PF00908
Cluster_184714	PF00908
Cluster_188439	PF00908
Cluster_196258	PF05170
Cluster_208492	PF00267
Cluster_213820	PF11101
Cluster_26001	PF11101
Cluster_27624	PF16363
Cluster_276414	PF03968
Cluster_276414	PF04453
Cluster_30007	PF03968
Cluster_30007	PF04453
Cluster_30066	PF04186
Cluster_33900	PF02581
Cluster_43546	PF00072
Cluster_43546	PF00512
Cluster_43546	PF02518
Cluster_43546	PF07494
Cluster_43546	PF07495
Cluster_43546	PF12833
Cluster_439334	PF00267
Cluster_46096	PF05170
Cluster_463797	PF02581
Cluster_49870	PF00908
Cluster_51361	PF00267
Cluster_533836	PF00267
Cluster_55131	PF00984
Cluster_55131	PF03720
Cluster_55131	PF03721
Cluster_614647	PF00501
Cluster_614647	PF00550
Cluster_614647	PF00668
Cluster_614647	PF00975
Cluster_614647	PF13193
Cluster_62081	PF00984
Cluster_62081	PF03721
Cluster_62157	PF00126
Cluster_62157	PF03466
Cluster_632417	PF00908
Cluster_646479	PF00267
Cluster_65473	PF00072
Cluster_65473	PF00512
Cluster_65473	PF02518
Cluster_65473	PF07494
Cluster_65473	PF07495
Cluster_65473	PF12833
Cluster_715116	PF00126
Cluster_715116	PF03466
Cluster_727946	PF00267
Cluster_737179	PF00072
Cluster_737179	PF02518
Cluster_737179	PF07494
Cluster_737179	PF07495
Cluster_737179	PF12833
Cluster_7792	PF00873
Cluster_917127	PF00501
Cluster_917127	PF00550
Cluster_917127	PF00668
Cluster_917127	PF00975
Cluster_972087	PF16363
